Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,HR,AR,HY,AY
07/11/15,Eibar,Getafe,3,1,H,1516,0,1,3,1
07/11/15,Levante,La Coruna,1,1,D,1516,0,0,4,2
07/11/15,Malaga,Betis,0,1,A,1516,0,0,2,5
07/11/15,Vallecano,Granada,2,1,H,1516,1,0,2,3
08/11/15,Ath Bilbao,Espanol,2,1,H,1516,0,0,2,6
08/11/15,Ath Madrid,Sp Gijon,1,0,H,1516,0,0,4,3
08/11/15,Barcelona,Villarreal,3,0,H,1516,0,0,5,3
08/11/15,Sevilla,Real Madrid,3,2,H,1516,0,0,1,1
21/11/15,Espanol,Malaga,2,0,H,1516,0,0,3,2
21/11/15,La Coruna,Celta,2,0,H,1516,0,0,6,3
21/11/15,Real Madrid,Barcelona,0,4,A,1516,1,0,3,2
21/11/15,Sociedad,Sevilla,2,0,H,1516,0,0,2,1
21/11/15,Valencia,Las Palmas,1,1,D,1516,0,0,3,3
22/11/15,Betis,Ath Madrid,0,1,A,1516,0,0,1,4
22/11/15,Granada,Ath Bilbao,2,0,H,1516,0,0,6,3
22/11/15,Sp Gijon,Levante,0,3,A,1516,0,0,4,5
22/11/15,Villarreal,Eibar,1,1,D,1516,0,1,3,2
23/11/15,Getafe,Vallecano,1,1,D,1516,0,0,5,4
27/11/15,Levante,Betis,0,1,A,1516,1,1,6,4
28/11/15,Ath Madrid,Espanol,1,0,H,1516,0,0,0,4
28/11/15,Barcelona,Sociedad,4,0,H,1516,0,0,0,5
28/11/15,Celta,Sp Gijon,2,1,H,1516,0,0,3,0
28/11/15,Las Palmas,La Coruna,0,2,A,1516,0,0,4,3
28/11/15,Malaga,Granada,2,2,D,1516,1,0,2,6
29/11/15,Eibar,Real Madrid,0,2,A,1516,0,0,3,4
29/11/15,Getafe,Villarreal,2,0,H,1516,0,0,4,2
29/11/15,Sevilla,Valencia,1,0,H,1516,0,2,3,2
29/11/15,Vallecano,Ath Bilbao,0,3,A,1516,0,1,4,0
05/12/15,Betis,Celta,1,1,D,1516,0,1,5,5
05/12/15,Granada,Ath Madrid,0,2,A,1516,0,0,2,1
05/12/15,La Coruna,Sevilla,1,1,D,1516,0,0,2,3
05/12/15,Real Madrid,Getafe,4,1,H,1516,0,0,1,0
05/12/15,Valencia,Barcelona,1,1,D,1516,0,0,3,1
06/12/15,Ath Bilbao,Malaga,0,0,D,1516,1,0,2,3
06/12/15,Sociedad,Eibar,2,1,H,1516,0,0,3,3
06/12/15,Sp Gijon,Las Palmas,3,1,H,1516,0,1,2,1
06/12/15,Villarreal,Vallecano,2,1,H,1516,0,0,1,4
07/12/15,Espanol,Levante,1,1,D,1516,0,0,4,5
11/12/15,Getafe,Sociedad,1,1,D,1516,0,0,3,3
12/12/15,Barcelona,La Coruna,2,2,D,1516,0,0,0,2
12/12/15,Celta,Espanol,1,0,H,1516,1,0,3,2
12/12/15,Las Palmas,Betis,1,0,H,1516,0,0,3,0
12/12/15,Levante,Granada,1,2,A,1516,0,0,2,2
12/12/15,Sevilla,Sp Gijon,2,0,H,1516,0,1,3,2
13/12/15,Ath Madrid,Ath Bilbao,2,1,H,1516,0,0,1,1
13/12/15,Eibar,Valencia,1,1,D,1516,1,1,4,4
13/12/15,Vallecano,Malaga,1,2,A,1516,0,0,1,2
13/12/15,Villarreal,Real Madrid,1,0,H,1516,0,0,2,2
19/12/15,Betis,Sevilla,0,0,D,1516,0,0,7,5
19/12/15,Espanol,Las Palmas,1,0,H,1516,0,0,4,4
19/12/15,La Coruna,Eibar,2,0,H,1516,1,0,0,2
19/12/15,Valencia,Getafe,2,2,D,1516,0,0,2,6
20/12/15,Ath Bilbao,Levante,2,0,H,1516,0,0,0,5
20/12/15,Granada,Celta,0,2,A,1516,0,0,4,2
20/12/15,Malaga,Ath Madrid,1,0,H,1516,0,1,3,4
20/12/15,Real Madrid,Vallecano,10,2,H,1516,0,2,1,2
20/12/15,Sociedad,Villarreal,0,2,A,1516,0,0,2,1
30/12/15,Barcelona,Betis,4,0,H,1516,0,0,1,3
30/12/15,Celta,Ath Bilbao,0,1,A,1516,0,0,3,4
30/12/15,Eibar,Sp Gijon,2,0,H,1516,0,0,3,3
30/12/15,Getafe,La Coruna,0,0,D,1516,0,0,3,1
30/12/15,Las Palmas,Granada,4,1,H,1516,0,1,2,5
30/12/15,Levante,Malaga,0,1,A,1516,0,0,7,5
30/12/15,Real Madrid,Sociedad,3,1,H,1516,0,0,1,4
30/12/15,Sevilla,Espanol,2,0,H,1516,0,0,3,3
30/12/15,Vallecano,Ath Madrid,0,2,A,1516,0,0,3,3
31/12/15,Villarreal,Valencia,1,0,H,1516,0,0,1,3
02/01/16,Ath Madrid,Levante,1,0,H,1516,0,0,0,4
02/01/16,Espanol,Barcelona,0,0,D,1516,0,0,5,3
02/01/16,Malaga,Celta,2,0,H,1516,0,1,4,2
03/01/16,Ath Bilbao,Las Palmas,2,2,D,1516,0,0,3,4
03/01/16,Betis,Eibar,0,4,A,1516,0,0,4,3
03/01/16,Granada,Sevilla,2,1,H,1516,0,1,2,2
03/01/16,La Coruna,Villarreal,1,2,A,1516,0,0,3,3
03/01/16,Valencia,Real Madrid,2,2,D,1516,0,1,1,1
03/01/16,Vallecano,Sociedad,2,2,D,1516,0,0,3,3
04/01/16,Sp Gijon,Getafe,1,2,A,1516,0,0,3,3
09/01/16,Barcelona,Granada,4,0,H,1516,0,0,1,4
09/01/16,Getafe,Betis,1,0,H,1516,0,0,1,3
09/01/16,Levante,Vallecano,2,1,H,1516,0,0,5,1
09/01/16,Real Madrid,La Coruna,5,0,H,1516,0,0,0,3
09/01/16,Sevilla,Ath Bilbao,2,0,H,1516,0,0,2,3
10/01/16,Celta,Ath Madrid,0,2,A,1516,0,0,2,1
10/01/16,Eibar,Espanol,2,1,H,1516,0,0,3,2
10/01/16,Las Palmas,Malaga,1,1,D,1516,0,0,5,4
10/01/16,Sociedad,Valencia,2,0,H,1516,0,0,3,4
10/01/16,Villarreal,Sp Gijon,2,0,H,1516,0,0,4,2
16/01/16,Celta,Levante,4,3,H,1516,0,0,1,4
16/01/16,Sevilla,Malaga,2,1,H,1516,1,1,2,2
16/01/16,Sociedad,La Coruna,1,1,D,1516,0,0,1,3
16/01/16,Villarreal,Betis,0,0,D,1516,0,0,2,1
17/01/16,Barcelona,Ath Bilbao,6,0,H,1516,0,1,2,2
17/01/16,Getafe,Espanol,3,1,H,1516,0,0,2,2
17/01/16,Las Palmas,Ath Madrid,0,3,A,1516,0,0,0,2
17/01/16,Real Madrid,Sp Gijon,5,1,H,1516,0,0,1,1
17/01/16,Valencia,Vallecano,2,2,D,1516,0,0,1,3
18/01/16,Eibar,Granada,5,1,H,1516,0,0,1,4
22/01/16,Sp Gijon,Sociedad,5,1,H,1516,0,0,2,2
23/01/16,Espanol,Villarreal,2,2,D,1516,1,0,3,1
23/01/16,Granada,Getafe,3,2,H,1516,0,0,3,3
23/01/16,Malaga,Barcelona,1,2,A,1516,0,0,3,3
23/01/16,Vallecano,Celta,3,0,H,1516,0,0,3,5
24/01/16,Ath Bilbao,Eibar,5,2,H,1516,0,0,2,2
24/01/16,Ath Madrid,Sevilla,0,0,D,1516,0,1,4,3
24/01/16,Betis,Real Madrid,1,1,D,1516,0,0,3,2
24/01/16,La Coruna,Valencia,1,1,D,1516,0,0,3,3
25/01/16,Levante,Las Palmas,3,2,H,1516,1,0,2,4
30/01/16,Barcelona,Ath Madrid,2,1,H,1516,0,2,0,3
30/01/16,Eibar,Malaga,1,2,A,1516,0,0,1,3
30/01/16,Getafe,Ath Bilbao,0,1,A,1516,1,0,2,5
30/01/16,Sociedad,Betis,2,1,H,1516,0,0,1,4
30/01/16,Villarreal,Granada,1,0,H,1516,0,0,4,3
31/01/16,Las Palmas,Celta,2,1,H,1516,0,1,6,2
31/01/16,Real Madrid,Espanol,6,0,H,1516,0,0,1,5
31/01/16,Sevilla,Levante,3,1,H,1516,0,0,1,1
31/01/16,Valencia,Sp Gijon,0,1,A,1516,0,0,0,2
01/02/16,La Coruna,Vallecano,2,2,D,1516,0,0,0,0
05/02/16,Malaga,Getafe,3,0,H,1516,0,0,3,3
06/02/16,Ath Bilbao,Villarreal,0,0,D,1516,1,1,4,4
06/02/16,Ath Madrid,Eibar,3,1,H,1516,0,0,2,3
06/02/16,Sp Gijon,La Coruna,1,1,D,1516,0,0,2,2
06/02/16,Vallecano,Las Palmas,2,0,H,1516,0,0,3,1
07/02/16,Betis,Valencia,1,0,H,1516,0,1,4,5
07/02/16,Celta,Sevilla,1,1,D,1516,0,1,3,3
07/02/16,Granada,Real Madrid,1,2,A,1516,0,0,3,2
07/02/16,Levante,Barcelona,0,2,A,1516,0,0,4,3
08/02/16,Espanol,Sociedad,0,5,A,1516,0,0,1,2
12/02/16,Sp Gijon,Vallecano,2,2,D,1516,0,0,3,4
13/02/16,La Coruna,Betis,2,2,D,1516,0,0,1,0
13/02/16,Real Madrid,Ath Bilbao,4,2,H,1516,1,0,1,2
13/02/16,Valencia,Espanol,2,1,H,1516,0,0,1,3
13/02/16,Villarreal,Malaga,1,0,H,1516,0,0,2,1
14/02/16,Barcelona,Celta,6,1,H,1516,0,0,0,4
14/02/16,Eibar,Levante,2,0,H,1516,0,0,3,2
14/02/16,Getafe,Ath Madrid,0,1,A,1516,0,0,2,3
14/02/16,Sevilla,Las Palmas,2,0,H,1516,0,0,1,3
14/02/16,Sociedad,Granada,3,0,H,1516,0,0,1,2
17/02/16,Sp Gijon,Barcelona,1,3,A,1516,0,0,2,1
19/02/16,Levante,Getafe,3,0,H,1516,0,0,2,2
20/02/16,Betis,Sp Gijon,1,1,D,1516,0,0,2,3
20/02/16,Celta,Eibar,3,2,H,1516,0,0,3,2
20/02/16,Espanol,La Coruna,1,0,H,1516,0,0,3,1
20/02/16,Las Palmas,Barcelona,1,2,A,1516,0,0,1,2
21/02/16,Ath Bilbao,Sociedad,0,1,A,1516,0,0,7,6
21/02/16,Ath Madrid,Villarreal,0,0,D,1516,0,0,2,2
21/02/16,Granada,Valencia,1,2,A,1516,0,0,2,3
21/02/16,Malaga,Real Madrid,1,1,D,1516,0,0,5,2
21/02/16,Vallecano,Sevilla,2,2,D,1516,0,0,6,2
26/02/16,Eibar,Las Palmas,0,1,A,1516,0,0,4,1
27/02/16,Betis,Vallecano,2,2,D,1516,0,0,2,3
27/02/16,Getafe,Celta,0,1,A,1516,0,0,3,4
27/02/16,Real Madrid,Ath Madrid,0,1,A,1516,0,0,3,4
27/02/16,Sociedad,Malaga,1,1,D,1516,0,0,4,5
27/02/16,Sp Gijon,Espanol,2,4,A,1516,1,0,5,2
28/02/16,Barcelona,Sevilla,2,1,H,1516,0,0,3,2
28/02/16,La Coruna,Granada,0,1,A,1516,1,0,2,3
28/02/16,Valencia,Ath Bilbao,0,3,A,1516,0,0,2,0
28/02/16,Villarreal,Levante,3,0,H,1516,0,1,0,2
01/03/16,Ath Madrid,Sociedad,3,0,H,1516,0,0,1,2
01/03/16,Las Palmas,Getafe,4,0,H,1516,0,1,5,2
02/03/16,Ath Bilbao,La Coruna,4,1,H,1516,0,0,1,3
02/03/16,Celta,Villarreal,0,0,D,1516,0,0,2,5
02/03/16,Levante,Real Madrid,1,3,A,1516,0,0,2,1
02/03/16,Malaga,Valencia,1,2,A,1516,0,0,6,5
02/03/16,Sevilla,Eibar,1,0,H,1516,0,1,1,2
03/03/16,Espanol,Betis,0,3,A,1516,0,0,4,2
03/03/16,Granada,Sp Gijon,2,0,H,1516,0,1,7,3
03/03/16,Vallecano,Barcelona,1,5,A,1516,2,0,0,2
05/03/16,Getafe,Sevilla,1,1,D,1516,0,0,5,2
05/03/16,La Coruna,Malaga,3,3,D,1516,0,1,4,2
05/03/16,Real Madrid,Celta,7,1,H,1516,0,0,2,3
05/03/16,Villarreal,Las Palmas,0,1,A,1516,0,0,1,2
06/03/16,Betis,Granada,2,0,H,1516,1,1,3,7
06/03/16,Eibar,Barcelona,0,4,A,1516,0,0,3,2
06/03/16,Sociedad,Levante,1,1,D,1516,0,0,3,3
06/03/16,Sp Gijon,Ath Bilbao,0,2,A,1516,0,1,1,1
06/03/16,Valencia,Ath Madrid,1,3,A,1516,1,0,1,1
07/03/16,Espanol,Vallecano,2,1,H,1516,1,0,3,4
11/03/16,Malaga,Sp Gijon,1,0,H,1516,0,0,2,4
12/03/16,Ath Madrid,La Coruna,3,0,H,1516,0,0,1,1
12/03/16,Barcelona,Getafe,6,0,H,1516,0,0,0,3
12/03/16,Celta,Sociedad,1,0,H,1516,0,0,3,2
12/03/16,Vallecano,Eibar,1,1,D,1516,0,1,5,1
13/03/16,Ath Bilbao,Betis,3,1,H,1516,0,0,1,0
13/03/16,Las Palmas,Real Madrid,1,2,A,1516,0,1,4,3
13/03/16,Levante,Valencia,1,0,H,1516,0,0,2,4
13/03/16,Sevilla,Villarreal,4,2,H,1516,1,0,1,1
14/03/16,Granada,Espanol,1,1,D,1516,1,0,5,3
18/03/16,Getafe,Eibar,1,1,D,1516,0,0,1,2
19/03/16,Betis,Malaga,0,1,A,1516,0,0,3,2
19/03/16,Granada,Vallecano,2,2,D,1516,1,0,1,5
19/03/16,La Coruna,Levante,2,1,H,1516,0,0,2,3
19/03/16,Sociedad,Las Palmas,0,1,A,1516,0,0,4,5
19/03/16,Sp Gijon,Ath Madrid,2,1,H,1516,0,0,5,2
20/03/16,Espanol,Ath Bilbao,2,1,H,1516,0,0,3,3
20/03/16,Real Madrid,Sevilla,4,0,H,1516,0,0,2,2
20/03/16,Valencia,Celta,0,2,A,1516,0,0,1,0
20/03/16,Villarreal,Barcelona,2,2,D,1516,0,0,8,4
01/04/16,Vallecano,Getafe,2,0,H,1516,1,0,4,5
02/04/16,Ath Madrid,Betis,5,1,H,1516,0,0,1,3
02/04/16,Barcelona,Real Madrid,1,2,A,1516,0,1,3,2
02/04/16,Celta,La Coruna,1,1,D,1516,0,1,4,2
02/04/16,Las Palmas,Valencia,2,1,H,1516,0,0,2,4
03/04/16,Ath Bilbao,Granada,1,1,D,1516,0,0,2,5
03/04/16,Eibar,Villarreal,1,2,A,1516,0,0,3,3
03/04/16,Malaga,Espanol,1,1,D,1516,0,0,2,4
03/04/16,Sevilla,Sociedad,1,2,A,1516,0,1,4,3
04/04/16,Levante,Sp Gijon,0,0,D,1516,1,0,4,4
08/04/16,Granada,Malaga,0,0,D,1516,0,0,1,3
09/04/16,Betis,Levante,1,0,H,1516,0,0,4,3
09/04/16,Espanol,Ath Madrid,1,3,A,1516,0,0,2,2
09/04/16,Real Madrid,Eibar,4,0,H,1516,0,0,1,3
09/04/16,Sociedad,Barcelona,1,0,H,1516,0,0,1,3
10/04/16,Ath Bilbao,Vallecano,1,0,H,1516,0,0,1,3
10/04/16,Sp Gijon,Celta,0,1,A,1516,0,0,2,5
10/04/16,Valencia,Sevilla,2,1,H,1516,0,0,2,2
10/04/16,Villarreal,Getafe,2,0,H,1516,0,0,2,2
11/04/16,La Coruna,Las Palmas,1,3,A,1516,0,0,1,1
15/04/16,Levante,Espanol,2,1,H,1516,0,0,5,0
16/04/16,Celta,Betis,1,1,D,1516,0,0,4,3
16/04/16,Eibar,Sociedad,2,1,H,1516,0,0,3,3
16/04/16,Getafe,Real Madrid,1,5,A,1516,0,0,4,1
16/04/16,Las Palmas,Sp Gijon,1,1,D,1516,0,0,2,5
17/04/16,Ath Madrid,Granada,3,0,H,1516,0,0,3,5
17/04/16,Barcelona,Valencia,1,2,A,1516,0,0,3,3
17/04/16,Malaga,Ath Bilbao,0,1,A,1516,0,0,3,5
17/04/16,Sevilla,La Coruna,1,1,D,1516,0,0,2,2
17/04/16,Vallecano,Villarreal,2,1,H,1516,0,0,2,3
19/04/16,Betis,Las Palmas,1,0,H,1516,0,1,2,1
19/04/16,Espanol,Celta,1,1,D,1516,0,0,1,1
20/04/16,Ath Bilbao,Ath Madrid,0,1,A,1516,0,0,0,0
20/04/16,La Coruna,Barcelona,0,8,A,1516,0,0,1,0
20/04/16,Malaga,Vallecano,1,1,D,1516,0,0,1,3
20/04/16,Real Madrid,Villarreal,3,0,H,1516,0,0,2,1
20/04/16,Sp Gijon,Sevilla,2,1,H,1516,0,0,2,1
20/04/16,Valencia,Eibar,4,0,H,1516,0,0,1,2
21/04/16,Granada,Levante,5,1,H,1516,0,1,6,5
21/04/16,Sociedad,Getafe,1,2,A,1516,0,0,2,4
22/04/16,Las Palmas,Espanol,4,0,H,1516,0,0,4,4
23/04/16,Ath Madrid,Malaga,1,0,H,1516,0,0,3,3
23/04/16,Barcelona,Sp Gijon,6,0,H,1516,0,1,0,2
23/04/16,Eibar,La Coruna,1,1,D,1516,0,0,0,1
23/04/16,Vallecano,Real Madrid,2,3,A,1516,0,0,6,1
24/04/16,Getafe,Valencia,2,2,D,1516,0,0,4,1
24/04/16,Levante,Ath Bilbao,2,2,D,1516,0,0,2,1
24/04/16,Sevilla,Betis,2,0,H,1516,0,0,5,4
24/04/16,Villarreal,Sociedad,0,0,D,1516,0,0,4,1
25/04/16,Celta,Granada,2,1,H,1516,0,0,2,2
29/04/16,Sp Gijon,Eibar,2,0,H,1516,0,0,2,2
30/04/16,Ath Madrid,Vallecano,1,0,H,1516,0,0,1,1
30/04/16,Betis,Barcelona,0,2,A,1516,1,0,3,3
30/04/16,Granada,Las Palmas,3,2,H,1516,0,0,3,2
30/04/16,Sociedad,Real Madrid,0,1,A,1516,0,0,4,4
01/05/16,Ath Bilbao,Celta,2,1,H,1516,0,1,1,5
01/05/16,Espanol,Sevilla,1,0,H,1516,0,0,3,3
01/05/16,La Coruna,Getafe,0,2,A,1516,1,0,1,6
01/05/16,Valencia,Villarreal,0,2,A,1516,0,0,0,2
02/05/16,Malaga,Levante,3,1,H,1516,0,0,2,4
08/05/16,Barcelona,Espanol,5,0,H,1516,0,0,2,7
08/05/16,Celta,Malaga,1,0,H,1516,0,0,0,2
08/05/16,Eibar,Betis,1,1,D,1516,0,0,1,3
08/05/16,Getafe,Sp Gijon,1,1,D,1516,0,1,3,1
08/05/16,Las Palmas,Ath Bilbao,0,0,D,1516,0,0,1,1
08/05/16,Levante,Ath Madrid,2,1,H,1516,0,0,1,1
08/05/16,Real Madrid,Valencia,3,2,H,1516,0,1,1,4
08/05/16,Sevilla,Granada,1,4,A,1516,0,0,4,1
08/05/16,Sociedad,Vallecano,2,1,H,1516,1,0,2,1
08/05/16,Villarreal,La Coruna,0,2,A,1516,0,0,3,1
13/05/16,Valencia,Sociedad,0,1,A,1516,0,0,2,2
14/05/16,Ath Bilbao,Sevilla,3,1,H,1516,1,2,1,2
14/05/16,Ath Madrid,Celta,2,0,H,1516,0,0,4,5
14/05/16,Granada,Barcelona,0,3,A,1516,0,0,5,2
14/05/16,La Coruna,Real Madrid,0,2,A,1516,0,0,1,3
15/05/16,Betis,Getafe,2,1,H,1516,0,1,1,8
15/05/16,Espanol,Eibar,4,2,H,1516,0,0,4,3
15/05/16,Malaga,Las Palmas,4,1,H,1516,0,0,1,1
15/05/16,Sp Gijon,Villarreal,2,0,H,1516,0,0,1,2
15/05/16,Vallecano,Levante,3,1,H,1516,0,0,1,3
23/08/14,Almeria,Espanol,1,1,D,1415,0,1,3,2
23/08/14,Granada,La Coruna,2,1,H,1415,0,0,1,2
23/08/14,Malaga,Ath Bilbao,1,0,H,1415,2,0,3,3
23/08/14,Sevilla,Valencia,1,1,D,1415,0,1,4,2
24/08/14,Barcelona,Elche,3,0,H,1415,1,0,0,1
24/08/14,Celta,Getafe,3,1,H,1415,0,0,4,1
24/08/14,Eibar,Sociedad,1,0,H,1415,0,0,4,1
24/08/14,Levante,Villarreal,0,2,A,1415,0,0,1,3
25/08/14,Real Madrid,Cordoba,2,0,H,1415,0,0,1,2
25/08/14,Vallecano,Ath Madrid,0,0,D,1415,0,0,2,2
29/08/14,Getafe,Almeria,1,0,H,1415,0,0,3,2
29/08/14,Valencia,Malaga,3,0,H,1415,0,1,1,2
30/08/14,Ath Bilbao,Levante,3,0,H,1415,0,0,1,4
30/08/14,Ath Madrid,Eibar,2,1,H,1415,0,0,3,0
30/08/14,Cordoba,Celta,1,1,D,1415,0,0,1,4
30/08/14,Espanol,Sevilla,1,2,A,1415,0,0,4,2
31/08/14,Elche,Granada,1,1,D,1415,0,0,4,4
31/08/14,La Coruna,Vallecano,2,2,D,1415,0,0,4,6
31/08/14,Sociedad,Real Madrid,4,2,H,1415,0,0,1,2
31/08/14,Villarreal,Barcelona,0,1,A,1415,0,0,0,2
12/09/14,Almeria,Cordoba,1,1,D,1415,0,0,4,4
13/09/14,Barcelona,Ath Bilbao,2,0,H,1415,0,0,1,1
13/09/14,Celta,Sociedad,2,2,D,1415,0,0,1,5
13/09/14,Malaga,Levante,0,0,D,1415,0,0,1,2
13/09/14,Real Madrid,Ath Madrid,1,2,A,1415,0,0,4,7
14/09/14,Granada,Villarreal,0,0,D,1415,0,0,3,2
14/09/14,Sevilla,Getafe,2,0,H,1415,0,0,2,6
14/09/14,Valencia,Espanol,3,1,H,1415,0,0,1,1
14/09/14,Vallecano,Elche,2,3,A,1415,0,0,2,2
15/09/14,Eibar,La Coruna,0,1,A,1415,0,0,0,5
19/09/14,Elche,Eibar,0,2,A,1415,0,0,2,1
20/09/14,Ath Bilbao,Granada,0,1,A,1415,0,0,2,4
20/09/14,Ath Madrid,Celta,2,2,D,1415,0,0,1,3
20/09/14,Espanol,Malaga,2,2,D,1415,0,0,2,3
20/09/14,La Coruna,Real Madrid,2,8,A,1415,0,0,1,1
21/09/14,Cordoba,Sevilla,1,3,A,1415,0,0,6,2
21/09/14,Levante,Barcelona,0,5,A,1415,1,0,1,2
21/09/14,Sociedad,Almeria,1,2,A,1415,0,1,1,6
21/09/14,Villarreal,Vallecano,4,2,H,1415,0,0,2,2
22/09/14,Getafe,Valencia,0,3,A,1415,0,1,6,1
23/09/14,Celta,La Coruna,2,1,H,1415,0,0,3,3
23/09/14,Real Madrid,Elche,5,1,H,1415,0,0,2,1
24/09/14,Almeria,Ath Madrid,0,1,A,1415,0,0,3,6
24/09/14,Eibar,Villarreal,1,1,D,1415,0,0,4,4
24/09/14,Granada,Levante,0,1,A,1415,0,0,2,6
24/09/14,Malaga,Barcelona,0,0,D,1415,0,0,2,2
24/09/14,Sevilla,Sociedad,1,0,H,1415,0,0,6,2
24/09/14,Vallecano,Ath Bilbao,2,1,H,1415,0,0,2,2
25/09/14,Espanol,Getafe,2,0,H,1415,0,0,1,2
25/09/14,Valencia,Cordoba,3,0,H,1415,0,0,1,3
26/09/14,Elche,Celta,0,1,A,1415,0,0,4,2
27/09/14,Ath Bilbao,Eibar,0,0,D,1415,0,0,5,6
27/09/14,Ath Madrid,Sevilla,4,0,H,1415,0,0,4,3
27/09/14,Barcelona,Granada,6,0,H,1415,0,0,1,3
27/09/14,Levante,Vallecano,0,2,A,1415,0,0,4,3
27/09/14,Villarreal,Real Madrid,0,2,A,1415,0,0,0,1
28/09/14,Cordoba,Espanol,0,0,D,1415,0,0,2,6
28/09/14,Getafe,Malaga,1,0,H,1415,0,1,0,3
28/09/14,La Coruna,Almeria,0,1,A,1415,0,0,2,4
28/09/14,Sociedad,Valencia,1,1,D,1415,0,0,2,5
03/10/14,Getafe,Cordoba,1,1,D,1415,0,0,1,2
04/10/14,Almeria,Elche,2,2,D,1415,0,1,2,4
04/10/14,Eibar,Levante,3,3,D,1415,0,0,3,1
04/10/14,Malaga,Granada,2,1,H,1415,1,0,1,4
04/10/14,Valencia,Ath Madrid,3,1,H,1415,0,1,4,0
04/10/14,Vallecano,Barcelona,0,2,A,1415,2,0,2,2
05/10/14,Celta,Villarreal,1,3,A,1415,1,0,3,4
05/10/14,Espanol,Sociedad,2,0,H,1415,0,0,6,2
05/10/14,Real Madrid,Ath Bilbao,5,0,H,1415,0,0,1,2
05/10/14,Sevilla,La Coruna,4,1,H,1415,0,0,2,2
17/10/14,Granada,Vallecano,0,1,A,1415,0,0,4,5
18/10/14,Ath Bilbao,Celta,1,1,D,1415,0,0,3,3
18/10/14,Barcelona,Eibar,3,0,H,1415,0,0,2,2
18/10/14,Cordoba,Malaga,1,2,A,1415,0,0,2,3
18/10/14,Levante,Real Madrid,0,5,A,1415,0,0,4,0
19/10/14,Ath Madrid,Espanol,2,0,H,1415,0,0,0,0
19/10/14,Elche,Sevilla,0,2,A,1415,0,0,5,2
19/10/14,La Coruna,Valencia,3,0,H,1415,0,0,3,3
19/10/14,Villarreal,Almeria,2,0,H,1415,0,0,5,2
20/10/14,Sociedad,Getafe,1,2,A,1415,0,0,1,3
24/10/14,Celta,Levante,3,0,H,1415,0,0,0,3
25/10/14,Almeria,Ath Bilbao,0,1,A,1415,0,0,2,1
25/10/14,Cordoba,Sociedad,1,1,D,1415,0,0,3,2
25/10/14,Eibar,Granada,1,1,D,1415,0,0,3,4
25/10/14,Real Madrid,Barcelona,3,1,H,1415,0,0,2,4
25/10/14,Valencia,Elche,3,1,H,1415,0,0,0,2
26/10/14,Espanol,La Coruna,0,0,D,1415,0,0,2,4
26/10/14,Getafe,Ath Madrid,0,1,A,1415,1,0,3,3
26/10/14,Malaga,Vallecano,4,0,H,1415,0,0,1,4
26/10/14,Sevilla,Villarreal,2,1,H,1415,0,0,3,4
31/10/14,La Coruna,Getafe,1,2,A,1415,0,0,2,1
01/11/14,Ath Madrid,Cordoba,4,2,H,1415,0,0,0,2
01/11/14,Barcelona,Celta,0,1,A,1415,0,0,1,2
01/11/14,Granada,Real Madrid,0,4,A,1415,0,0,1,2
01/11/14,Sociedad,Malaga,0,1,A,1415,0,0,2,5
02/11/14,Ath Bilbao,Sevilla,1,0,H,1415,0,0,4,3
02/11/14,Elche,Espanol,2,1,H,1415,2,0,2,2
02/11/14,Levante,Almeria,2,1,H,1415,0,0,3,2
02/11/14,Villarreal,Valencia,1,3,A,1415,0,0,2,3
03/11/14,Vallecano,Eibar,2,3,A,1415,0,0,1,2
07/11/14,Cordoba,La Coruna,0,0,D,1415,0,1,4,0
08/11/14,Almeria,Barcelona,1,2,A,1415,0,0,2,0
08/11/14,Celta,Granada,0,0,D,1415,0,0,1,5
08/11/14,Getafe,Elche,0,0,D,1415,0,0,1,2
08/11/14,Malaga,Eibar,2,1,H,1415,0,1,3,2
08/11/14,Real Madrid,Vallecano,5,1,H,1415,0,0,0,4
09/11/14,Espanol,Villarreal,1,1,D,1415,0,0,3,3
09/11/14,Sevilla,Levante,1,1,D,1415,0,0,2,6
09/11/14,Sociedad,Ath Madrid,2,1,H,1415,0,1,2,6
09/11/14,Valencia,Ath Bilbao,0,0,D,1415,0,0,0,2
21/11/14,Ath Bilbao,Espanol,3,1,H,1415,0,0,0,5
22/11/14,Ath Madrid,Malaga,3,1,H,1415,1,1,1,3
22/11/14,Barcelona,Sevilla,5,1,H,1415,0,0,1,2
22/11/14,Eibar,Real Madrid,0,4,A,1415,0,0,4,2
22/11/14,La Coruna,Sociedad,0,0,D,1415,0,0,3,1
23/11/14,Elche,Cordoba,2,2,D,1415,0,0,3,4
23/11/14,Levante,Valencia,2,1,H,1415,0,0,2,1
23/11/14,Vallecano,Celta,1,0,H,1415,0,0,6,4
23/11/14,Villarreal,Getafe,2,1,H,1415,0,0,3,2
24/11/14,Granada,Almeria,0,0,D,1415,0,1,4,0
28/11/14,Sociedad,Elche,3,0,H,1415,0,0,2,4
29/11/14,Celta,Eibar,0,1,A,1415,0,0,4,5
29/11/14,Espanol,Levante,2,1,H,1415,0,0,2,3
29/11/14,Getafe,Ath Bilbao,1,2,A,1415,0,0,7,5
29/11/14,Malaga,Real Madrid,1,2,A,1415,0,1,2,2
30/11/14,Ath Madrid,La Coruna,2,0,H,1415,0,0,2,2
